model,problem_id,variant,layer,rank,logprob,cosine_to_gold_unembed,gold_content,gold_token_id,gold_token_decoded,gold_unigram_count,gold_token_id_rank_proxy,n_layers,sep_note
Qwen/Qwen2.5-7B-Instruct,GSM_058,canonical,5,152026,-16.082741,-0.081252,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,canonical,6,152019,-16.369896,-0.079281,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,canonical,7,152035,-17.019905,-0.094195,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,canonical,8,152027,-16.311852,-0.079681,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,canonical,9,152035,-18.306574,-0.097542,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,canonical,10,152028,-18.464682,-0.087742,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,canonical,11,152023,-18.383337,-0.081215,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,canonical,12,152016,-18.587322,-0.080926,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,canonical,13,152022,-20.926941,-0.091372,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,canonical,14,152033,-24.472919,-0.101028,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,canonical,15,152029,-23.398943,-0.095343,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,canonical,16,152033,-24.003456,-0.095354,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,canonical,17,152033,-23.699844,-0.08321,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,canonical,18,152029,-24.993494,-0.088845,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,canonical,19,152032,-27.252171,-0.08933,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,canonical,20,152034,-31.890631,-0.091368,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,canonical,21,152028,-37.72781,-0.092111,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,canonical,22,152031,-50.973286,-0.103453,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,canonical,23,152038,-70.42395,-0.124462,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,canonical,24,152041,-105.525177,-0.149104,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,canonical,25,152032,-135.051849,-0.142057,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,canonical,26,152019,-172.076004,-0.125515,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,canonical,27,20,-15.92891,0.073071,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,0,151947,-12.616228,-0.038858,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,1,152030,-13.479728,-0.067943,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,2,152025,-14.110313,-0.075907,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,3,152036,-14.140347,-0.075181,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,4,152024,-14.368118,-0.071435,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,5,152025,-16.078007,-0.08104,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,6,152019,-16.341621,-0.07854,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,7,152035,-16.996086,-0.093613,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,8,152029,-16.280954,-0.079858,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,9,152035,-18.31234,-0.09783,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,10,152028,-18.49082,-0.088307,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,11,152022,-18.487259,-0.081874,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,12,152016,-18.6355,-0.080865,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,13,152024,-20.946987,-0.091379,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,14,152033,-24.405523,-0.099759,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,15,152029,-23.256426,-0.092985,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,16,152032,-23.816994,-0.09332,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,17,152031,-23.612122,-0.081723,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,18,152027,-24.701376,-0.086333,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,19,152030,-26.775948,-0.085995,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,20,152034,-31.506733,-0.089904,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,21,152028,-38.067871,-0.09277,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,22,152035,-50.952877,-0.103877,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,23,152041,-72.592415,-0.127523,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,24,152042,-107.895927,-0.149583,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,25,152033,-138.302582,-0.143344,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,26,152019,-175.645782,-0.125899,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_058,W3,27,20,-16.353901,0.070929,285,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,0,151955,-12.608982,-0.039412,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,1,152032,-13.423689,-0.067302,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,2,152023,-14.023894,-0.074219,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,3,152037,-14.067266,-0.074057,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,4,152026,-14.271205,-0.070192,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,5,152027,-16.116943,-0.081729,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,6,152019,-16.340864,-0.078421,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,7,152034,-16.988708,-0.094135,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,8,152029,-16.186359,-0.078022,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,9,152035,-18.221619,-0.097588,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,10,152027,-18.502441,-0.090039,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,11,152023,-18.488981,-0.08306,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,12,152017,-18.590593,-0.083205,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,13,152025,-20.742344,-0.093258,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,14,152032,-24.016628,-0.10047,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,15,152030,-22.862123,-0.094514,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,16,152034,-23.849731,-0.09467,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,17,152037,-23.350327,-0.082332,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,18,152030,-24.030729,-0.085204,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,19,152031,-24.984585,-0.082277,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,20,152039,-28.071676,-0.087059,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,21,152037,-39.746101,-0.1006,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,22,152036,-50.997955,-0.107928,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,23,152041,-71.224342,-0.125728,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,24,152046,-107.862411,-0.156465,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,25,152040,-140.182373,-0.154804,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,26,152020,-166.221664,-0.129083,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,canonical,27,16,-18.060326,0.083554,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,0,151949,-12.599624,-0.038859,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,1,152033,-13.440192,-0.06798,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,2,152025,-14.051067,-0.074648,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,3,152038,-14.075724,-0.073994,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,4,152026,-14.277352,-0.070267,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,5,152027,-16.090918,-0.081905,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,6,152019,-16.373095,-0.079355,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,7,152035,-17.0588,-0.095545,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,8,152031,-16.263481,-0.080465,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,9,152036,-18.246824,-0.099145,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,10,152028,-18.478067,-0.090156,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,11,152023,-18.395615,-0.081841,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,12,152017,-18.50786,-0.081746,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,13,152022,-20.633795,-0.091771,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,14,152032,-23.976791,-0.099448,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,15,152030,-22.689184,-0.093145,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,16,152034,-23.67481,-0.094079,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,17,152037,-23.27681,-0.082007,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,18,152028,-23.966991,-0.083471,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,19,152031,-24.882376,-0.081151,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,20,152040,-27.95717,-0.085658,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,21,152037,-40.744343,-0.103121,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,22,152037,-52.540531,-0.110808,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,23,152042,-73.415771,-0.132106,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,24,152046,-109.115807,-0.157878,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,25,152040,-142.17598,-0.1561,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,26,152023,-173.751846,-0.134568,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_059,W3,27,19,-19.266596,0.078555,29,17,2,672,17,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,0,151112,-12.438056,-0.020992,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,1,151890,-13.115844,-0.044442,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,2,151857,-13.613195,-0.048414,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,3,151923,-13.658661,-0.050276,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,4,151876,-13.797626,-0.044967,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,5,151823,-15.156079,-0.046709,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,6,151800,-15.385233,-0.044356,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,7,151877,-16.0065,-0.058257,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,8,151862,-15.363729,-0.049088,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,9,151934,-17.268314,-0.068225,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,10,151909,-17.427761,-0.061157,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,11,151878,-17.338699,-0.054471,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,12,151845,-17.402843,-0.050319,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,13,151880,-19.37252,-0.058203,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,14,151911,-22.377762,-0.065144,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,15,151865,-20.956364,-0.055274,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,16,151912,-22.221201,-0.061691,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,17,151865,-22.132856,-0.050197,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,18,151867,-22.744093,-0.051456,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,19,151901,-25.520098,-0.054736,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,20,151933,-30.578588,-0.063929,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,21,151913,-39.676186,-0.068462,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,22,151901,-50.032608,-0.068774,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,23,151840,-65.123367,-0.064847,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,24,151908,-97.618896,-0.086963,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,25,151875,-128.511581,-0.085102,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,26,151844,-167.318741,-0.077359,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,canonical,27,8,-14.827065,0.094598,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,0,151143,-12.440606,-0.02126,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,1,151891,-13.118668,-0.044523,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,2,151854,-13.615701,-0.048084,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,3,151925,-13.66152,-0.050273,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,4,151877,-13.791449,-0.044681,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,5,151819,-15.123106,-0.046429,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,6,151787,-15.348255,-0.043807,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,7,151882,-15.993153,-0.058696,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,8,151873,-15.416798,-0.050293,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,9,151936,-17.29039,-0.06896,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,10,151904,-17.453053,-0.060279,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,11,151878,-17.492504,-0.054434,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,12,151848,-17.460674,-0.051238,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,13,151878,-19.362122,-0.057713,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,14,151910,-22.238226,-0.06438,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,15,151864,-20.920483,-0.054796,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,16,151913,-22.071241,-0.060721,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,17,151865,-22.029015,-0.049748,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,18,151853,-22.693195,-0.049584,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,19,151893,-25.403036,-0.053627,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,20,151929,-30.475504,-0.063338,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,21,151923,-39.815929,-0.069457,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,22,151904,-49.65723,-0.068104,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,23,151842,-65.150177,-0.064215,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,24,151896,-96.064606,-0.084813,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,25,151877,-127.808746,-0.085865,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,26,151854,-168.184555,-0.08037,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_060,W3,27,14,-17.000792,0.084535,46,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,0,151159,-12.457056,-0.021186,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,1,151867,-13.108208,-0.042646,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,2,151855,-13.646253,-0.048437,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,3,151912,-13.643772,-0.049489,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,4,151858,-13.75514,-0.043599,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,5,151817,-15.112076,-0.046331,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,6,151800,-15.384296,-0.044036,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,7,151894,-15.988521,-0.059052,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,8,151885,-15.407422,-0.049563,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,9,151938,-17.169895,-0.068344,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,10,151924,-17.563004,-0.063678,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,11,151904,-17.535122,-0.058455,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,12,151872,-17.460142,-0.053837,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,13,151873,-19.262119,-0.056653,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,14,151908,-22.450037,-0.065179,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,15,151870,-21.286543,-0.05624,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,16,151924,-22.374073,-0.064406,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,17,151861,-21.806105,-0.049277,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,18,151873,-23.100885,-0.052703,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,19,151914,-24.418947,-0.054477,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,20,151943,-28.055878,-0.059034,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,21,151929,-36.094982,-0.065587,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,22,151914,-43.885952,-0.063629,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,23,151908,-60.241856,-0.073533,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,24,151928,-90.780708,-0.092031,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,25,151886,-119.106689,-0.086674,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,26,151863,-157.973587,-0.081408,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,canonical,27,11,-13.064167,0.09064,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,0,151041,-12.443977,-0.020247,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,1,151867,-13.144559,-0.043221,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,2,151850,-13.670029,-0.048374,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,3,151924,-13.658797,-0.049612,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,4,151882,-13.815226,-0.045542,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,5,151831,-15.205029,-0.04823,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,6,151799,-15.402531,-0.044481,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,7,151893,-15.99274,-0.058712,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,8,151876,-15.373568,-0.049375,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,9,151934,-17.109322,-0.067728,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,10,151913,-17.388645,-0.061323,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,11,151899,-17.528784,-0.057486,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,12,151865,-17.411531,-0.052285,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,13,151865,-19.175062,-0.054725,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,14,151900,-22.343864,-0.062311,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,15,151859,-20.842127,-0.052677,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,16,151913,-22.266163,-0.061382,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,17,151861,-21.752184,-0.047964,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,18,151869,-22.71277,-0.050806,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,19,151907,-23.866226,-0.052388,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,20,151937,-28.64344,-0.06017,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,21,151939,-38.975441,-0.070695,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,22,151921,-49.474167,-0.070663,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,23,151918,-66.80809,-0.08135,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,24,151920,-94.290146,-0.091748,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,25,151900,-127.594643,-0.091881,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,26,151866,-166.318359,-0.083245,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_061,W3,27,16,-15.667793,0.082199,420,19,4,358,19,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_062,canonical,0,152014,-12.689883,-0.047151,112000,16,1,741,16,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_062,canonical,1,152039,-13.557169,-0.073877,112000,16,1,741,16,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_062,canonical,2,152043,-14.219819,-0.083125,112000,16,1,741,16,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_062,canonical,3,152047,-14.224438,-0.081316,112000,16,1,741,16,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_062,canonical,4,152040,-14.453938,-0.076249,112000,16,1,741,16,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_062,canonical,5,152039,-16.369822,-0.088852,112000,16,1,741,16,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_062,canonical,6,152027,-16.396187,-0.080128,112000,16,1,741,16,28,''
