defect,family,problem_id,model,variant,role,before,after,delta,source
BW_legacy_state_parser,BW,BW_498,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_498,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_498,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_499,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_499,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_499,Gemini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_499,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_499,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_499,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_500,Gemini,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_500,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_500,Gemini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_500,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_500,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_500,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_501,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_501,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_501,Gemini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_501,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_501,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_501,Gemini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_502,Gemini,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_502,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_502,Gemini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_502,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_502,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_502,Gemini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_503,Gemini,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_503,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_503,Gemini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_503,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_503,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_503,Gemini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_504,Gemini,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_504,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_504,Gemini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_504,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_504,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_504,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_505,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_505,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_505,Gemini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_505,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_505,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_505,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_506,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_506,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_506,Gemini,W3,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_506,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_506,Gemini,W5,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_506,Gemini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_507,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_507,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_507,Gemini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_507,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_507,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_507,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_508,Gemini,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_508,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_508,Gemini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_508,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_508,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_508,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_509,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_509,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_509,Gemini,W3,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_509,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_509,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_509,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_510,Gemini,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_510,Gemini,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_510,Gemini,W3,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_510,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_510,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_510,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_511,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_511,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_511,Gemini,W3,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_511,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_511,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_511,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_512,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_512,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_512,Gemini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_512,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_512,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_512,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_513,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_513,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_513,Gemini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_513,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_513,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_513,Gemini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_514,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_514,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_514,Gemini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_514,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_514,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_514,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_515,Gemini,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_515,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_515,Gemini,W3,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_515,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_515,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_515,Gemini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_001,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_001,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_001,Gemini,W3,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_001,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_001,Gemini,W5,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_001,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_002,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_002,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_002,Gemini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_002,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_002,Gemini,W5,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_002,Gemini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_003,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_003,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_003,Gemini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_003,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_003,Gemini,W5,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_003,Gemini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_004,Gemini,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_004,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_004,Gemini,W3,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_004,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_004,Gemini,W5,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_004,Gemini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_005,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_005,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_005,Gemini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_005,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_005,Gemini,W5,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_005,Gemini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_496,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_497,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_498,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_499,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_500,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_501,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_502,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_503,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_504,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_505,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_506,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_507,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_508,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_509,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_510,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_511,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_512,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_513,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_514,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_515,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_001,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_002,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_003,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_004,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_005,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_001,o4-mini,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_001,o4-mini,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_001,o4-mini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_001,o4-mini,W4,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_001,o4-mini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_001,o4-mini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_001,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_002,o4-mini,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_002,o4-mini,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_002,o4-mini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_002,o4-mini,W4,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_002,o4-mini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_002,o4-mini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_002,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_010,o4-mini,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_010,o4-mini,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_010,o4-mini,W4,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_010,o4-mini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_010,o4-mini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_010,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_011,o4-mini,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_011,o4-mini,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_011,o4-mini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_011,o4-mini,W4,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_011,o4-mini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_011,o4-mini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_011,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_014,o4-mini,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_014,o4-mini,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_014,o4-mini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_014,o4-mini,W4,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_014,o4-mini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_014,o4-mini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_014,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_022,o4-mini,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_022,o4-mini,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_022,o4-mini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_022,o4-mini,W4,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_022,o4-mini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_022,o4-mini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_022,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_080,o4-mini,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_080,o4-mini,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_080,o4-mini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_080,o4-mini,W4,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_080,o4-mini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_080,o4-mini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_080,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_120,o4-mini,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_120,o4-mini,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_120,o4-mini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_120,o4-mini,W4,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_120,o4-mini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_120,o4-mini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_120,o4-mini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_137,o4-mini,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_137,o4-mini,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_137,o4-mini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_137,o4-mini,W4,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_137,o4-mini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_137,o4-mini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
