family,model,variant,problem_id,error_class,canonical_gold,variant_gold,response_normalized,clone_family,rescored_correct,chance_i
BW,Claude,W6,BW_495,OTHER_ERROR,"pick-up e
 stack e h
 pick-up i
 stack i e
 pick-up l
 stack l i
 pick-up c
 stack c l","pick-up g
 stack g j
 pick-up k
 stack k g
 pick-up m
 stack m k
 pick-up f
 stack f m",pick-up f | stack f m | pick-up k | stack k g | pick-up j | put-down j | unstack k g | put-down k | pick-up g | stack g j | pick-up k | stack k g | unstack f m | put-down f | pick-up m | stack m k | pick-up f | stack f m,SINGLETON_BW_495,True,0.0
BW,Claude,W6,BW_E002,OTHER_ERROR,"pick-up a 
stack a c 
pick-up b 
stack b a","pick-up c
stack c d
pick-up b
stack b c
pick-up a
stack a b",pick-up a | stack a b | pick-up c | stack c d | unstack a b | stack a c | pick-up b | stack b a | unstack b a | unstack a c | stack a b | unstack a b | put-down a | unstack c d | stack c b | pick-up a | stack a c | pick-up d | put-down d | unstack a c | unstack c b | pick-up b | stack b c | pick-up a | stack a b,SINGLETON_BW_E002,False,0.0
BW,Claude,W6,BW_E100,OTHER_ERROR,"pick-up b
stack b c","pick-up c
stack c b
pick-up a
stack a c
pick-up d
stack d a",pick-up b | put-down b | pick-up c | stack c b | pick-up a | stack a c | pick-up d | stack d a,SINGLETON_BW_E100,True,0.0
BW,Claude,W6,BW_496,OTHER_ERROR,"pick-up f
stack f i
pick-up c
stack c f
pick-up d
stack d c
pick-up k
stack k d
pick-up g
stack g k
pick-up e
stack e g
pick-up a
stack a e
pick-up l
stack l a
pick-up h
stack h l
pick-up j
stack j h","pick-up g
stack g h
pick-up d
stack d g
pick-up b
stack b d
pick-up a
stack a b
pick-up f
stack f a
pick-up c
stack c f
pick-up j
stack j c
pick-up k
stack k j
pick-up i
stack i k
pick-up e
stack e i",pick-up h | put-down h | pick-up g | stack g h | pick-up d | stack d g | pick-up b | stack b d | pick-up a | stack a b | pick-up f | stack f a | pick-up c | stack c f | pick-up j | stack j c | pick-up k | stack k j | pick-up i | stack i k | pick-up e | stack e i,SINGLETON_BW_496,True,0.0
BW,Claude,W6,BW_498,OTHER_ERROR,"pick-up a
stack a g
pick-up l
stack l a
pick-up d
stack d l
pick-up f
stack f d
pick-up b
stack b f
pick-up c
stack c b
pick-up e
stack e c
pick-up j
stack j e
pick-up k
stack k j","pick-up g
stack g c
pick-up i
stack i g
pick-up d
stack d i
pick-up e
stack e d
pick-up h
stack h e
pick-up a
stack a h
pick-up f
stack f a
pick-up b
stack b f
pick-up j
stack j b",pick-up c | put-down c | pick-up g | stack g c | pick-up i | stack i g | pick-up d | stack d i | pick-up e | stack e d | pick-up h | stack h e | pick-up a | stack a h | pick-up f | stack f a | pick-up b | stack b f | pick-up j | stack j b,SINGLETON_BW_498,True,0.0
BW,Claude,W6,BW_499,OTHER_ERROR,"pick-up e
stack e l
pick-up c
stack c e
pick-up a
stack a c
pick-up j
stack j a","pick-up b
stack b e
pick-up a
stack a b
pick-up d
stack d a
pick-up c
stack c d",pick-up a | stack a b | pick-up d | stack d a | pick-up c | stack c d | unstack a b | stack a e | unstack c d | unstack d a | pick-up b | stack b e | pick-up a | stack a b | pick-up d | stack d a | pick-up c | stack c d,SINGLETON_BW_499,False,0.0
BW,Claude,W6,BW_500,OTHER_ERROR,"pick-up b
stack b l
pick-up c
stack c b
pick-up g
stack g c
pick-up a
stack a g
pick-up d
stack d a
pick-up k
stack k d
pick-up e
stack e k","pick-up h
stack h d
pick-up c
stack c h
pick-up e
stack e c
pick-up g
stack g e
pick-up b
stack b g
pick-up f
stack f b
pick-up a
stack a f",pick-up d | put-down d | pick-up h | stack h d | pick-up c | stack c h | pick-up e | stack e c | pick-up g | stack g e | pick-up b | stack b g | pick-up f | stack f b | pick-up a | stack a f,SINGLETON_BW_500,True,0.0
BW,Claude,W6,BW_501,OTHER_ERROR,"pick-up j
stack j d
pick-up g
stack g j
pick-up e
stack e g
pick-up a
stack a e
pick-up k
stack k a
pick-up i
stack i k
pick-up c
stack c i","pick-up g
stack g d
pick-up a
stack a g
pick-up e
stack e a
pick-up f
stack f e
pick-up c
stack c f
pick-up h
stack h c
pick-up b
stack b h",pick-up d | put-down d | pick-up g | stack g d | pick-up a | stack a g | pick-up e | stack e a | pick-up f | stack f e | pick-up c | stack c f | pick-up h | stack h c | pick-up b | stack b h,SINGLETON_BW_501,True,0.0
BW,Claude,W6,BW_502,OTHER_ERROR,"pick-up i
stack i e
pick-up h
stack h i
pick-up d
stack d h","pick-up a
stack a c
pick-up d
stack d a
pick-up b
stack b d",pick-up a | stack a c | pick-up b | stack b d | pick-up d | stack d a,SINGLETON_BW_502,False,0.0
BW,Claude,W6,BW_503,OTHER_ERROR,"pick-up i
stack i l
pick-up e
stack e i
pick-up b
stack b e
pick-up j
stack j b
pick-up k
stack k j
pick-up h
stack h k
pick-up d
stack d h
pick-up c
stack c d
pick-up a
stack a c
pick-up g
stack g a
pick-up f
stack f g","pick-up k
stack k e
pick-up c
stack c k
pick-up f
stack f c
pick-up a
stack a f
pick-up l
stack l a
pick-up b
stack b l
pick-up g
stack g b
pick-up d
stack d g
pick-up j
stack j d
pick-up i
stack i j
pick-up h
stack h i",pick-up e | put-down e | pick-up k | stack k e | pick-up c | stack c k | pick-up f | stack f c | pick-up a | stack a f | pick-up l | stack l a | pick-up b | stack b l | pick-up g | stack g b | pick-up d | stack d g | pick-up j | stack j d | pick-up i | stack i j | pick-up h | stack h i,SINGLETON_BW_503,True,0.0
BW,Claude,W6,BW_504,OTHER_ERROR,"pick-up l
stack l b
pick-up e
stack e l
pick-up k
stack k e
pick-up f
stack f k
pick-up h
stack h f
pick-up a
stack a h","pick-up f
stack f c
pick-up g
stack g f
pick-up a
stack a g
pick-up e
stack e a
pick-up b
stack b e
pick-up d
stack d b",pick-up c | put-down c | pick-up f | stack f c | pick-up g | stack g f | pick-up a | stack a g | pick-up e | stack e a | pick-up b | stack b e | pick-up d | stack d b,SINGLETON_BW_504,True,0.0
BW,Claude,W6,BW_505,OTHER_ERROR,"pick-up b
stack b h
pick-up g
stack g b
pick-up d
stack d g
pick-up c
stack c d","pick-up c
stack c d
pick-up b
stack b c
pick-up e
stack e b
pick-up a
stack a e",pick-up d | put-down d | pick-up c | stack c d | pick-up b | stack b c | pick-up e | stack e b | pick-up a | stack a e,SINGLETON_BW_505,True,0.0
BW,Claude,W6,BW_506,OTHER_ERROR,"pick-up b
stack b f
pick-up g
stack g b","pick-up c
stack c a
pick-up b
stack b c",pick-up b | stack b c | pick-up c | stack c a,SINGLETON_BW_506,False,0.0
BW,Claude,W6,BW_507,OTHER_ERROR,"pick-up h
stack h e
pick-up j
stack j h","pick-up b
stack b c
pick-up a
stack a b",pick-up a | stack a b | pick-up c | put-down c | unstack a b | put-down a | pick-up b | stack b c | pick-up a | stack a b,SINGLETON_BW_507,True,0.0
BW,Claude,W6,BW_508,OTHER_ERROR,"pick-up b
stack b f
pick-up g
stack g b
pick-up c
stack c g
pick-up e
stack e c","pick-up c
stack c e
pick-up a
stack a c
pick-up d
stack d a
pick-up b
stack b d",pick-up e | put-down e | pick-up c | stack c e | pick-up a | stack a c | pick-up d | stack d a | pick-up b | stack b d,SINGLETON_BW_508,True,0.0
BW,Claude,W6,BW_510,OTHER_ERROR,"pick-up h
stack h i
pick-up l
stack l h
pick-up c
stack c l
pick-up a
stack a c
pick-up j
stack j a
pick-up k
stack k j","pick-up a
stack a d
pick-up f
stack f a
pick-up c
stack c f
pick-up g
stack g c
pick-up e
stack e g
pick-up b
stack b e",pick-up g | put-down g | pick-up e | stack e g | pick-up b | stack b e | pick-up c | put-down c | pick-up f | put-down f | pick-up a | stack a d | pick-up f | stack f a | pick-up g | stack g c,SINGLETON_BW_510,False,0.0
BW,Claude,W6,BW_511,OTHER_ERROR,"pick-up l
stack l f
pick-up k
stack k l
pick-up i
stack i k","pick-up d
stack d a
pick-up c
stack c d
pick-up b
stack b c",pick-up b | stack b c | pick-up d | stack d a | unstack b c | stack b d | pick-up c | stack c d,SINGLETON_BW_511,False,0.0
BW,Claude,W6,BW_512,OTHER_ERROR,"pick-up i
stack i f
pick-up h
stack h i
pick-up e
stack e h
pick-up j
stack j e
pick-up c
stack c j","pick-up b
stack b e
pick-up f
stack f b
pick-up a
stack a f
pick-up c
stack c a
pick-up d
stack d c",pick-up e | put-down e | pick-up b | stack b e | pick-up f | stack f b | pick-up a | stack a f | pick-up c | stack c a | pick-up d | stack d c,SINGLETON_BW_512,True,0.0
BW,Claude,W6,BW_513,OTHER_ERROR,"pick-up d
stack d l
pick-up a
stack a d
pick-up i
stack i a
pick-up f
stack f i
pick-up e
stack e f
pick-up c
stack c e","pick-up g
stack g d
pick-up a
stack a g
pick-up b
stack b a
pick-up c
stack c b
pick-up f
stack f c
pick-up e
stack e f",pick-up d | put-down d | pick-up g | stack g d | pick-up a | stack a g | pick-up b | stack b a | pick-up c | stack c b | pick-up f | stack f c | pick-up e | stack e f,SINGLETON_BW_513,True,0.0
BW,Claude,W6,BW_514,OTHER_ERROR,"pick-up e
stack e b
pick-up g
stack g e
pick-up a
stack a g
pick-up j
stack j a
pick-up c
stack c j","pick-up c
stack c b
pick-up e
stack e c
pick-up a
stack a e
pick-up f
stack f a
pick-up d
stack d f",pick-up b | put-down b | pick-up c | stack c b | pick-up e | stack e c | pick-up a | stack a e | pick-up f | stack f a | pick-up d | stack d f,SINGLETON_BW_514,True,0.0
BW,Claude,W6,BW_515,OTHER_ERROR,"pick-up d
stack d i
pick-up a
stack a d
pick-up k
stack k a
pick-up e
stack e k
pick-up g
stack g e","pick-up b
stack b f
pick-up e
stack e b
pick-up a
stack a e
pick-up c
stack c a
pick-up d
stack d c",pick-up f | put-down f | pick-up b | stack b f | pick-up e | stack e b | pick-up a | stack a e | pick-up c | stack c a | pick-up d | stack d c,SINGLETON_BW_515,True,0.0
BW,Claude,W6,BW_E_001,OTHER_ERROR,"pick-up j
stack j b
pick-up f
stack f j
pick-up c
stack c f
pick-up i
stack i c
pick-up a
stack a i","pick-up f
stack f d
pick-up b
stack b f
pick-up e
stack e b
pick-up c
stack c e
pick-up a
stack a c",pick-up d | put-down d | pick-up f | stack f d | pick-up b | stack b f | pick-up e | stack e b | pick-up c | stack c e | pick-up a | stack a c,SINGLETON_BW_E_001,True,0.0
BW,Claude,W6,BW_E_003,OTHER_ERROR,"pick-up d
stack d j
pick-up i
stack i d
pick-up c
stack c i
pick-up g
stack g c","pick-up d
stack d a
pick-up e
stack e d
pick-up c
stack c e
pick-up b
stack b c",pick-up b | stack b c | pick-up e | put-down e | pick-up d | stack d a | pick-up c | stack c e | unstack b c | stack b c,SINGLETON_BW_E_003,False,0.0
BW,Claude,W6,BW_E_004,OTHER_ERROR,"pick-up g
stack g l
pick-up d
stack d g
pick-up e
stack e d
pick-up i
stack i e
pick-up k
stack k i
pick-up h
stack h k
pick-up a
stack a h","pick-up c
stack c h
pick-up a
stack a c
pick-up d
stack d a
pick-up e
stack e d
pick-up f
stack f e
pick-up g
stack g f
pick-up b
stack b g",pick-up a | stack a c | pick-up d | stack d a | pick-up e | stack e d | pick-up f | stack f e | pick-up g | stack g f | pick-up b | stack b g,SINGLETON_BW_E_004,False,0.0
BW,Claude,W6,BW_E_005,OTHER_ERROR,"pick-up e
stack e f
pick-up d
stack d e
pick-up l
stack l d
pick-up c
stack c l","pick-up d
stack d e
pick-up a
stack a d
pick-up c
stack c a
pick-up b
stack b c",pick-up e | put-down e | pick-up d | stack d e | pick-up a | stack a d | pick-up c | stack c a | pick-up b | stack b c,SINGLETON_BW_E_005,True,0.0
BW,Claude,W6,MBW_496,OTHER_ERROR,"attack j
overcome j l
attack c
overcome c j
attack a
overcome a c
attack e
overcome e a
attack d
overcome d e
attack g
overcome g d
attack h
overcome h g
attack f
overcome f h
attack i
overcome i f","pick-up j
stack j a
pick-up i
stack i j
pick-up c
stack c i
pick-up d
stack d c
pick-up e
stack e d
pick-up g
stack g e
pick-up b
stack b g
pick-up h
stack h b
pick-up f
stack f h",pick-up a | put-down a | pick-up j | stack j a | pick-up i | stack i j | pick-up c | stack c i | pick-up d | stack d c | pick-up e | stack e d | pick-up g | stack g e | pick-up b | stack b g | pick-up h | stack h b | pick-up f | stack f h,SINGLETON_MBW_496,True,0.0
BW,Claude,W6,MBW_497,OTHER_ERROR,"attack e
overcome e j
attack h
overcome h e
attack i
overcome i h
attack l
overcome l i
attack d
overcome d l
attack c
overcome c d
attack f
overcome f c
attack a
overcome a f
attack k
overcome k a","pick-up i
stack i e
pick-up c
stack c i
pick-up a
stack a c
pick-up j
stack j a
pick-up d
stack d j
pick-up g
stack g d
pick-up f
stack f g
pick-up b
stack b f
pick-up h
stack h b",pick-up e | put-down e | pick-up i | stack i e | pick-up c | stack c i | pick-up a | stack a c | pick-up j | stack j a | pick-up d | stack d j | pick-up g | stack g d | pick-up f | stack f g | pick-up b | stack b f | pick-up h | stack h b,SINGLETON_MBW_497,True,0.0
BW,Claude,W6,MBW_498,OTHER_ERROR,"attack j
overcome j f
attack i
overcome i j
attack b
overcome b i
attack k
overcome k b
attack c
overcome c k
attack h
overcome h c
attack a
overcome a h
attack g
overcome g a
attack d
overcome d g
attack e
overcome e d
attack l
overcome l e","pick-up c
stack c l
pick-up e
stack e c
pick-up j
stack j e
pick-up g
stack g j
pick-up i
stack i g
pick-up k
stack k i
pick-up h
stack h k
pick-up d
stack d h
pick-up f
stack f d
pick-up b
stack b f
pick-up a
stack a b",pick-up l | put-down l | pick-up c | stack c l | pick-up e | stack e c | pick-up j | stack j e | pick-up g | stack g j | pick-up i | stack i g | pick-up k | stack k i | pick-up h | stack h k | pick-up d | stack d h | pick-up f | stack f d | pick-up b | stack b f | pick-up a | stack a b,SINGLETON_MBW_498,True,0.0
BW,Claude,W6,MBW_499,OTHER_ERROR,"attack a
overcome a h
attack d
overcome d a
attack j
overcome j d
attack f
overcome f j
attack b
overcome b f
attack c
overcome c b
attack l
overcome l c","pick-up e
stack e d
pick-up g
stack g e
pick-up c
stack c g
pick-up a
stack a c
pick-up b
stack b a
pick-up f
stack f b
pick-up h
stack h f",pick-up d | put-down d | pick-up e | stack e d | pick-up g | stack g e | pick-up c | stack c g | pick-up a | stack a c | pick-up b | stack b a | pick-up f | stack f b | pick-up h | stack h f,SINGLETON_MBW_499,True,0.0
BW,Claude,W6,MBW_500,OTHER_ERROR,"attack d
overcome d g
attack i
overcome i d
attack f
overcome f i
attack c
overcome c f
attack h
overcome h c
attack k
overcome k h
attack b
overcome b k
attack e
overcome e b
attack a
overcome a e","pick-up c
stack c e
pick-up j
stack j c
pick-up d
stack d j
pick-up a
stack a d
pick-up i
stack i a
pick-up f
stack f i
pick-up h
stack h f
pick-up g
stack g h
pick-up b
stack b g",pick-up e | put-down e | pick-up c | stack c e | pick-up j | stack j c | pick-up d | stack d j | pick-up a | stack a d | pick-up i | stack i a | pick-up f | stack f i | pick-up h | stack h f | pick-up g | stack g h | pick-up b | stack b g,SINGLETON_MBW_500,True,0.0
BW,GPT-4o,W6,BW_001,OTHER_ERROR,"pick-up h
stack h l
pick-up b
stack b h
pick-up d
stack d b
pick-up g
stack g d
pick-up i
stack i g
pick-up f
stack f i
pick-up j
stack j f","pick-up h
stack h d
pick-up e
stack e h
pick-up i
stack i e
pick-up a
stack a i
pick-up c
stack c a
pick-up f
stack f c
pick-up b
stack b f
pick-up g
stack g b",pick-up i | stack i e | pick-up h | stack h d | pick-up e | stack e h | pick-up f | stack f c | pick-up b | stack b f | pick-up g | stack g b | pick-up a | stack a i | pick-up c | stack c a,SINGLETON_BW_001,False,0.0
BW,GPT-4o,W6,BW_011,OTHER_ERROR,"pick-up i
stack i b
pick-up h
stack h i
pick-up e
stack e h
pick-up j
stack j e
pick-up l
stack l j
pick-up a
stack a l
pick-up g
stack g a
pick-up k
stack k g
pick-up c
stack c k","pick-up j
stack j d
pick-up c
stack c j
pick-up k
stack k c
pick-up b
stack b k
pick-up f
stack f b
pick-up e
stack e f
pick-up a
stack a e
pick-up i
stack i a
pick-up h
stack h i
pick-up g
stack g h",pick-up a | stack a e | pick-up e | stack e f | pick-up f | stack f b | pick-up b | stack b k | pick-up c | stack c j | pick-up d | put-down d | pick-up g | stack g h | pick-up h | stack h i | pick-up i | stack i a | pick-up j | stack j d | pick-up k | stack k c,SINGLETON_BW_011,False,0.0
BW,GPT-4o,W6,BW_080,OTHER_ERROR,"pick-up j
stack j f
pick-up e
stack e j
pick-up i
stack i e
pick-up c
stack c i
pick-up l
stack l c","pick-up d
stack d f
pick-up c
stack c d
pick-up a
stack a c
pick-up g
stack g a
pick-up e
stack e g
pick-up b
stack b e",pick-up a | stack a c | pick-up b | stack b e | pick-up c | stack c d | pick-up d | stack d f | pick-up e | stack e g | pick-up g | stack g a,SINGLETON_BW_080,False,0.0
BW,GPT-4o,W6,BW_120,OTHER_ERROR,"pick-up g
stack g f
pick-up j
stack j g
pick-up c
stack c j","pick-up d
stack d e
pick-up b
stack b d
pick-up c
stack c b
pick-up a
stack a c",pick-up a | stack a c | pick-up c | stack c b | pick-up b | stack b d | pick-up d | stack d e,SINGLETON_BW_120,False,0.0
BW,GPT-4o,W6,BW_137,OTHER_ERROR,"pick-up g
stack g i
pick-up f
stack f g
pick-up c
stack c f
pick-up h
stack h c
pick-up l
stack l h
pick-up e
stack e l
pick-up j
stack j e
pick-up b
stack b j
pick-up a
stack a b
pick-up d
stack d a","pick-up l
stack l f
pick-up h
stack h l
pick-up e
stack e h
pick-up d
stack d e
pick-up k
stack k d
pick-up i
stack i k
pick-up c
stack c i
pick-up j
stack j c
pick-up a
stack a j
pick-up b
stack b a
pick-up g
stack g b",pick-up l | stack l f | pick-up h | stack h l | pick-up e | stack e h | pick-up d | stack d e | pick-up k | stack k d | pick-up i | stack i k | pick-up c | stack c i | pick-up j | stack j c | pick-up a | stack a j | pick-up b | stack b a | pick-up g | stack g b | pick-up f | put-down f,SINGLETON_BW_137,False,0.0
BW,GPT-4o,W6,BW_155,OTHER_ERROR,"pick-up j
stack j h
pick-up e
stack e j
pick-up f
stack f e
pick-up i
stack i f","pick-up f
stack f c
pick-up d
stack d f
pick-up e
stack e d
pick-up b
stack b e
pick-up a
stack a b",pick-up e | stack e d | pick-up f | stack f c | pick-up d | stack d f | pick-up b | stack b e | pick-up a | stack a b,SINGLETON_BW_155,False,0.0
BW,GPT-4o,W6,BW_227,OTHER_ERROR,"pick-up k
stack k a
pick-up c
stack c k
pick-up j
stack j c
pick-up i
stack i j
pick-up d
stack d i
pick-up g
stack g d
pick-up l
stack l g
pick-up f
stack f l","pick-up j
stack j f
pick-up a
stack a j
pick-up d
stack d a
pick-up i
stack i d
pick-up b
stack b i
pick-up h
stack h b
pick-up c
stack c h
pick-up g
stack g c
pick-up e
stack e g",pick-up a | stack a j | pick-up j | put-down j | pick-up b | stack b i | pick-up i | put-down i | pick-up c | stack c h | pick-up h | put-down h | pick-up d | stack d a | pick-up a | put-down a | pick-up e | stack e g | pick-up g | put-down g | pick-up f | put-down f | pick-up g | stack g c | pick-up c | put-down c | pick-up h | stack h b | pick-up b | put-down b | pick-up i | stack i d | pick-up d | put-down d | pick-up j | stack j f,SINGLETON_BW_227,False,0.0
BW,GPT-4o,W6,BW_467,OTHER_ERROR,"pick-up f
stack f h
pick-up a
stack a f
pick-up j
stack j a
pick-up l
stack l j
pick-up i
stack i l
pick-up g
stack g i","pick-up f
stack f e
pick-up a
stack a f
pick-up c
stack c a
pick-up h
stack h c
pick-up b
stack b h
pick-up g
stack g b
pick-up d
stack d g",pick-up f | stack f e | pick-up a | stack a f | pick-up c | stack c a | pick-up b | stack b h | pick-up g | stack g b | pick-up d | stack d g,SINGLETON_BW_467,False,0.0
BW,GPT-4o,W6,BW_E002,OTHER_ERROR,"pick-up a 
stack a c 
pick-up b 
stack b a","pick-up c
stack c d
pick-up b
stack b c
pick-up a
stack a b",pick-up a | stack a b | pick-up b | stack b c | pick-up c | stack c d,SINGLETON_BW_E002,False,0.0
BW,GPT-4o,W6,BW_E100,OTHER_ERROR,"pick-up b
stack b c","pick-up c
stack c b
pick-up a
stack a c
pick-up d
stack d a",pick-up a | stack a c | pick-up c | stack c b | pick-up d | stack d a,SINGLETON_BW_E100,False,0.0
