id,probe,phase,family,subtype,model,variant,metric,value,n,ci_low,ci_high,test,statistic,p_value,source_file,filter_applied,note
P1.1.GSM.Claude.canonical,P1,P1,GSM,--,Claude,canonical,accuracy,0.8409090909090909,44,0.7063350943621745,0.920734234422816,,,,GSM_P1_behavioral_claude.csv,bank-valid GSM IDs from question_bank_gsm.csv; drop mock; drop ERROR:; keep=last,
P3.4.WIS.mean_template_proximity,P3,P3,ALGO,WIS,,,mean_template_contamination_score,0.0,17,,,,,,ALGO_P3_contamination.csv,frozen adversarial subtype,
P3.4.WIS.mean_instance_proximity,P3,P3,ALGO,WIS,,,mean_instance_contamination_score,0.0,17,,,,,,ALGO_P3_contamination.csv,frozen adversarial subtype,
P3.4.WIS.Claude.canonical_acc,P3,P3,ALGO,WIS,Claude,canonical,accuracy,0.35294117647058826,17,,,,,,ALGO_P1_behavioral_claude.csv,frozen adversarial,
P3.4.WIS.Claude.W3_acc,P3,P3,ALGO,WIS,Claude,W3,accuracy,0.0,17,,,,,,ALGO_P1_behavioral_claude.csv,frozen adversarial,
P3.4.WIS.GPT-4o.canonical_acc,P3,P3,ALGO,WIS,GPT-4o,canonical,accuracy,0.35294117647058826,17,,,,,,ALGO_P1_behavioral_gpt4o.csv,frozen adversarial,
P3.4.WIS.GPT-4o.W3_acc,P3,P3,ALGO,WIS,GPT-4o,W3,accuracy,0.0,17,,,,,,ALGO_P1_behavioral_gpt4o.csv,frozen adversarial,
P3.4.WIS.Llama.canonical_acc,P3,P3,ALGO,WIS,Llama,canonical,accuracy,0.058823529411764705,17,,,,,,ALGO_P1_behavioral_llama.csv,frozen adversarial,
P3.4.WIS.Llama.W3_acc,P3,P3,ALGO,WIS,Llama,W3,accuracy,0.058823529411764705,17,,,,,,ALGO_P1_behavioral_llama.csv,frozen adversarial,
P3.4.WIS.Gemini.canonical_acc,P3,P3,ALGO,WIS,Gemini,canonical,accuracy,0.35294117647058826,17,,,,,,ALGO_P1_behavioral_gemini.csv,frozen adversarial,
P3.4.WIS.Gemini.W3_acc,P3,P3,ALGO,WIS,Gemini,W3,accuracy,0.0,17,,,,,,ALGO_P1_behavioral_gemini.csv,frozen adversarial,
P3.4.WIS.o4-mini.canonical_acc,P3,P3,ALGO,WIS,o4-mini,canonical,accuracy,1.0,17,,,,,,ALGO_P1_behavioral_o1mini.csv,frozen adversarial,
P3.4.WIS.o4-mini.W3_acc,P3,P3,ALGO,WIS,o4-mini,W3,accuracy,0.0,17,,,,,,ALGO_P1_behavioral_o1mini.csv,frozen adversarial,
P3.1.Claude.template_contamination_score_vs_VRI,P3,P3,ALGO,,Claude,,pearson_template_contamination_score_vs_VRI,-0.3660826768350097,61,,,pearsonr,-0.3660826768350097,0.0037138067528386253,ALGO_P3_contamination.csv + ALGO_P1_behavioral_*,"frozen adversarial 61; VRI=mean(W1,W2,W4)-W3",
P3.2.Claude.template_contamination_score_vs_VRI_residual_on_canonical,P3,P3,ALGO,,Claude,,partial_r_template_contamination_score_vs_VRI,-0.3885901823719576,61,,,partial_pearson,-0.3885901823719576,0.001969391472033741,ALGO_P3_contamination.csv + ALGO_P1_behavioral_*,residualised on per-problem canonical accuracy,
P3.1.Claude.instance_contamination_score_vs_VRI,P3,P3,ALGO,,Claude,,pearson_instance_contamination_score_vs_VRI,0.44408915859401465,61,,,pearsonr,0.44408915859401465,0.00033692245165565187,ALGO_P3_contamination.csv + ALGO_P1_behavioral_*,"frozen adversarial 61; VRI=mean(W1,W2,W4)-W3",
P3.2.Claude.instance_contamination_score_vs_VRI_residual_on_canonical,P3,P3,ALGO,,Claude,,partial_r_instance_contamination_score_vs_VRI,0.41831775563751505,61,,,partial_pearson,0.41831775563751505,0.0007940966603167313,ALGO_P3_contamination.csv + ALGO_P1_behavioral_*,residualised on per-problem canonical accuracy,
P3.3.Claude.template_contamination_score_vs_CCI,P3,P3,ALGO,,Claude,,pearson_template_contamination_score_vs_CCI,-0.27553004810452064,61,,,pearsonr,-0.27553004810452064,0.0316161805368998,ALGO_P3_contamination.csv + ALGO_P1_behavioral_* + recomputed CCI,adversarial intersection with CCI,
P3.3.Claude.instance_contamination_score_vs_CCI,P3,P3,ALGO,,Claude,,pearson_instance_contamination_score_vs_CCI,-0.11631410460671514,61,,,pearsonr,-0.11631410460671514,0.3720265996020019,ALGO_P3_contamination.csv + ALGO_P1_behavioral_* + recomputed CCI,adversarial intersection with CCI,
P3.1.GPT-4o.template_contamination_score_vs_VRI,P3,P3,ALGO,,GPT-4o,,pearson_template_contamination_score_vs_VRI,0.2784520341231454,61,,,pearsonr,0.2784520341231454,0.029783078273267972,ALGO_P3_contamination.csv + ALGO_P1_behavioral_*,"frozen adversarial 61; VRI=mean(W1,W2,W4)-W3",
P3.2.GPT-4o.template_contamination_score_vs_VRI_residual_on_canonical,P3,P3,ALGO,,GPT-4o,,partial_r_template_contamination_score_vs_VRI,0.27598787885991444,61,,,partial_pearson,0.27598787885991444,0.03132288409396482,ALGO_P3_contamination.csv + ALGO_P1_behavioral_*,residualised on per-problem canonical accuracy,
P3.1.GPT-4o.instance_contamination_score_vs_VRI,P3,P3,ALGO,,GPT-4o,,pearson_instance_contamination_score_vs_VRI,0.3635932132495254,61,,,pearsonr,0.3635932132495254,0.003973049817645358,ALGO_P3_contamination.csv + ALGO_P1_behavioral_*,"frozen adversarial 61; VRI=mean(W1,W2,W4)-W3",
P3.2.GPT-4o.instance_contamination_score_vs_VRI_residual_on_canonical,P3,P3,ALGO,,GPT-4o,,partial_r_instance_contamination_score_vs_VRI,0.3800643834395131,61,,,partial_pearson,0.3800643834395131,0.00251740165309427,ALGO_P3_contamination.csv + ALGO_P1_behavioral_*,residualised on per-problem canonical accuracy,
P3.3.GPT-4o.template_contamination_score_vs_CCI,P3,P3,ALGO,,GPT-4o,,pearson_template_contamination_score_vs_CCI,0.03590451836448119,61,,,pearsonr,0.03590451836448119,0.7835386880287335,ALGO_P3_contamination.csv + ALGO_P1_behavioral_* + recomputed CCI,adversarial intersection with CCI,
P3.3.GPT-4o.instance_contamination_score_vs_CCI,P3,P3,ALGO,,GPT-4o,,pearson_instance_contamination_score_vs_CCI,-0.008562705545626471,61,,,pearsonr,-0.008562705545626471,0.9477802836180811,ALGO_P3_contamination.csv + ALGO_P1_behavioral_* + recomputed CCI,adversarial intersection with CCI,
P3.1.Llama.template_contamination_score_vs_VRI,P3,P3,ALGO,,Llama,,pearson_template_contamination_score_vs_VRI,0.2675079837523951,61,,,pearsonr,0.2675079837523951,0.03713917703495187,ALGO_P3_contamination.csv + ALGO_P1_behavioral_*,"frozen adversarial 61; VRI=mean(W1,W2,W4)-W3",
P3.2.Llama.template_contamination_score_vs_VRI_residual_on_canonical,P3,P3,ALGO,,Llama,,partial_r_template_contamination_score_vs_VRI,0.2555775560693863,61,,,partial_pearson,0.2555775560693863,0.046813914922329926,ALGO_P3_contamination.csv + ALGO_P1_behavioral_*,residualised on per-problem canonical accuracy,
P3.1.Llama.instance_contamination_score_vs_VRI,P3,P3,ALGO,,Llama,,pearson_instance_contamination_score_vs_VRI,0.11403163566469646,61,,,pearsonr,0.11403163566469646,0.3815468245451028,ALGO_P3_contamination.csv + ALGO_P1_behavioral_*,"frozen adversarial 61; VRI=mean(W1,W2,W4)-W3",
P3.2.Llama.instance_contamination_score_vs_VRI_residual_on_canonical,P3,P3,ALGO,,Llama,,partial_r_instance_contamination_score_vs_VRI,0.12399861826688227,61,,,partial_pearson,0.12399861826688227,0.34104323930971403,ALGO_P3_contamination.csv + ALGO_P1_behavioral_*,residualised on per-problem canonical accuracy,
P3.3.Llama.template_contamination_score_vs_CCI,P3,P3,ALGO,,Llama,,pearson_template_contamination_score_vs_CCI,-0.3212235378449603,61,,,pearsonr,-0.3212235378449603,0.011595574135926656,ALGO_P3_contamination.csv + ALGO_P1_behavioral_* + recomputed CCI,adversarial intersection with CCI,
P3.3.Llama.instance_contamination_score_vs_CCI,P3,P3,ALGO,,Llama,,pearson_instance_contamination_score_vs_CCI,-0.1954509099519831,61,,,pearsonr,-0.1954509099519831,0.13116070185645484,ALGO_P3_contamination.csv + ALGO_P1_behavioral_* + recomputed CCI,adversarial intersection with CCI,
P3.1.Gemini.template_contamination_score_vs_VRI,P3,P3,ALGO,,Gemini,,pearson_template_contamination_score_vs_VRI,-0.04668518030516258,61,,,pearsonr,-0.04668518030516258,0.720886273138221,ALGO_P3_contamination.csv + ALGO_P1_behavioral_*,"frozen adversarial 61; VRI=mean(W1,W2,W4)-W3",
P3.2.Gemini.template_contamination_score_vs_VRI_residual_on_canonical,P3,P3,ALGO,,Gemini,,partial_r_template_contamination_score_vs_VRI,-0.04327378595843423,61,,,partial_pearson,-0.04327378595843423,0.7405370818143573,ALGO_P3_contamination.csv + ALGO_P1_behavioral_*,residualised on per-problem canonical accuracy,
P3.1.Gemini.instance_contamination_score_vs_VRI,P3,P3,ALGO,,Gemini,,pearson_instance_contamination_score_vs_VRI,0.12070457263394757,61,,,pearsonr,0.12070457263394757,0.3541219310835887,ALGO_P3_contamination.csv + ALGO_P1_behavioral_*,"frozen adversarial 61; VRI=mean(W1,W2,W4)-W3",
P3.2.Gemini.instance_contamination_score_vs_VRI_residual_on_canonical,P3,P3,ALGO,,Gemini,,partial_r_instance_contamination_score_vs_VRI,0.11915114263508594,61,,,partial_pearson,0.11915114263508594,0.36039534992803496,ALGO_P3_contamination.csv + ALGO_P1_behavioral_*,residualised on per-problem canonical accuracy,
P3.3.Gemini.template_contamination_score_vs_CCI,P3,P3,ALGO,,Gemini,,pearson_template_contamination_score_vs_CCI,-0.24570973037217372,61,,,pearsonr,-0.24570973037217372,0.05629725897834093,ALGO_P3_contamination.csv + ALGO_P1_behavioral_* + recomputed CCI,adversarial intersection with CCI,
P3.3.Gemini.instance_contamination_score_vs_CCI,P3,P3,ALGO,,Gemini,,pearson_instance_contamination_score_vs_CCI,-0.027602622373694118,61,,,pearsonr,-0.027602622373694118,0.8327596070375305,ALGO_P3_contamination.csv + ALGO_P1_behavioral_* + recomputed CCI,adversarial intersection with CCI,
P3.1.o4-mini.template_contamination_score_vs_VRI,P3,P3,ALGO,,o4-mini,,pearson_template_contamination_score_vs_VRI,-0.04507064127626189,61,,,pearsonr,-0.04507064127626189,0.7301650966300108,ALGO_P3_contamination.csv + ALGO_P1_behavioral_*,"frozen adversarial 61; VRI=mean(W1,W2,W4)-W3",
P3.2.o4-mini.template_contamination_score_vs_VRI_residual_on_canonical,P3,P3,ALGO,,o4-mini,,partial_r_template_contamination_score_vs_VRI,-0.04507064127626189,61,,,partial_pearson,-0.04507064127626189,0.7301650966300108,ALGO_P3_contamination.csv + ALGO_P1_behavioral_*,residualised on per-problem canonical accuracy,
P3.1.o4-mini.instance_contamination_score_vs_VRI,P3,P3,ALGO,,o4-mini,,pearson_instance_contamination_score_vs_VRI,-0.17129223374405897,61,,,pearsonr,-0.17129223374405897,0.18685580367502955,ALGO_P3_contamination.csv + ALGO_P1_behavioral_*,"frozen adversarial 61; VRI=mean(W1,W2,W4)-W3",
P3.2.o4-mini.instance_contamination_score_vs_VRI_residual_on_canonical,P3,P3,ALGO,,o4-mini,,partial_r_instance_contamination_score_vs_VRI,-0.17129223374405897,61,,,partial_pearson,-0.17129223374405897,0.18685580367502955,ALGO_P3_contamination.csv + ALGO_P1_behavioral_*,residualised on per-problem canonical accuracy,
P3.3.o4-mini.template_contamination_score_vs_CCI,P3,P3,ALGO,,o4-mini,,pearson_template_contamination_score_vs_CCI,NOT_COMPUTABLE,0,,,,,,ALGO_P3_contamination.csv + ALGO_P1_behavioral_* + recomputed CCI,adversarial intersection with CCI,n<4 or zero variance
P3.3.o4-mini.instance_contamination_score_vs_CCI,P3,P3,ALGO,,o4-mini,,pearson_instance_contamination_score_vs_CCI,NOT_COMPUTABLE,0,,,,,,ALGO_P3_contamination.csv + ALGO_P1_behavioral_* + recomputed CCI,adversarial intersection with CCI,n<4 or zero variance
P3.5.mechanistic_llama_gsm_sp_raw.n_rows,P3,mechanistic,,,meta-llama/Llama-3.1-8B-Instruct,W3;W6;canonical,n_rows,8704,8704,,,,,,mechanistic_llama_gsm_sp_raw.csv,inventory only,prompt_config=default/unspecified; rank=True logprob=True cosine=True
P3.6.mechanistic_llama_gsm_sp_raw.can_support,P3,mechanistic,,,,,can_support,1,8704,,,,,,mechanistic_llama_gsm_sp_raw.csv,inventory only,CAN: gold-token rank across layers; gold-token logprob across layers; layer cosine / crystallization | CANNOT: cannot support 5-API-model paper claims (these files are local Llama/Qwen); do not compute new mechanistic claims from this inventory
P3.5.mechanistic_sweep_7b.n_rows,P3,mechanistic,,,Qwen/Qwen2.5-7B-Instruct,W6;canonical,n_rows,268,268,,,,,,mechanistic_sweep_7b.csv,inventory only,prompt_config=default/unspecified; rank=False logprob=False cosine=True
P3.6.mechanistic_sweep_7b.can_support,P3,mechanistic,,,,,can_support,1,268,,,,,,mechanistic_sweep_7b.csv,inventory only,CAN: layer cosine / crystallization | CANNOT: cannot support 5-API-model paper claims (these files are local Llama/Qwen); do not compute new mechanistic claims from this inventory
P3.5.mechanistic_sweep_7b_base_rawqa.n_rows,P3,mechanistic,,,Qwen/Qwen2.5-7B,W6;canonical,n_rows,398,398,,,,,,mechanistic_sweep_7b_base_rawqa.csv,inventory only,prompt_config=base_rawqa; rank=True logprob=True cosine=True
P3.6.mechanistic_sweep_7b_base_rawqa.can_support,P3,mechanistic,,,,,can_support,1,398,,,,,,mechanistic_sweep_7b_base_rawqa.csv,inventory only,CAN: gold-token rank across layers; gold-token logprob across layers; layer cosine / crystallization | CANNOT: cannot support 5-API-model paper claims (these files are local Llama/Qwen); do not compute new mechanistic claims from this inventory
P3.5.mechanistic_sweep_7b_rawprompt.n_rows,P3,mechanistic,,,Qwen/Qwen2.5-7B-Instruct,W6;canonical,n_rows,268,268,,,,,,mechanistic_sweep_7b_rawprompt.csv,inventory only,prompt_config=rawprompt; rank=False logprob=False cosine=True
P3.6.mechanistic_sweep_7b_rawprompt.can_support,P3,mechanistic,,,,,can_support,1,268,,,,,,mechanistic_sweep_7b_rawprompt.csv,inventory only,CAN: layer cosine / crystallization | CANNOT: cannot support 5-API-model paper claims (these files are local Llama/Qwen); do not compute new mechanistic claims from this inventory
P3.5.mechanistic_sweep_llama31_8b_instruct.n_rows,P3,mechanistic,,,meta-llama/Llama-3.1-8B-Instruct,W6;canonical,n_rows,398,398,,,,,,mechanistic_sweep_llama31_8b_instruct.csv,inventory only,prompt_config=default/unspecified; rank=True logprob=True cosine=True
P3.6.mechanistic_sweep_llama31_8b_instruct.can_support,P3,mechanistic,,,,,can_support,1,398,,,,,,mechanistic_sweep_llama31_8b_instruct.csv,inventory only,CAN: gold-token rank across layers; gold-token logprob across layers; layer cosine / crystallization | CANNOT: cannot support 5-API-model paper claims (these files are local Llama/Qwen); do not compute new mechanistic claims from this inventory
P3.5.mechanistic_sweep_llama31_8b_instruct_chatdirect_contentgold.n_rows,P3,mechanistic,,,meta-llama/Llama-3.1-8B-Instruct,W6;canonical,n_rows,398,398,,,,,,mechanistic_sweep_llama31_8b_instruct_chatdirect_contentgold.csv,inventory only,prompt_config=chatdirect_contentgold; rank=True logprob=True cosine=True
P3.6.mechanistic_sweep_llama31_8b_instruct_chatdirect_contentgold.can_support,P3,mechanistic,,,,,can_support,1,398,,,,,,mechanistic_sweep_llama31_8b_instruct_chatdirect_contentgold.csv,inventory only,CAN: gold-token rank across layers; gold-token logprob across layers; layer cosine / crystallization | CANNOT: cannot support 5-API-model paper claims (these files are local Llama/Qwen); do not compute new mechanistic claims from this inventory
P3.5.mechanistic_sweep_qwen25_7b_base_rawqa_contentgold.n_rows,P3,mechanistic,,,Qwen/Qwen2.5-7B,W6;canonical,n_rows,398,398,,,,,,mechanistic_sweep_qwen25_7b_base_rawqa_contentgold.csv,inventory only,prompt_config=base_rawqa; rank=True logprob=True cosine=True
P3.6.mechanistic_sweep_qwen25_7b_base_rawqa_contentgold.can_support,P3,mechanistic,,,,,can_support,1,398,,,,,,mechanistic_sweep_qwen25_7b_base_rawqa_contentgold.csv,inventory only,CAN: gold-token rank across layers; gold-token logprob across layers; layer cosine / crystallization | CANNOT: cannot support 5-API-model paper claims (these files are local Llama/Qwen); do not compute new mechanistic claims from this inventory
P3.5.mechanistic_sweep_qwen25_7b_instruct_chatdirect_contentgold.n_rows,P3,mechanistic,,,Qwen/Qwen2.5-7B-Instruct,W6;canonical,n_rows,398,398,,,,,,mechanistic_sweep_qwen25_7b_instruct_chatdirect_contentgold.csv,inventory only,prompt_config=chatdirect_contentgold; rank=True logprob=True cosine=True
P3.6.mechanistic_sweep_qwen25_7b_instruct_chatdirect_contentgold.can_support,P3,mechanistic,,,,,can_support,1,398,,,,,,mechanistic_sweep_qwen25_7b_instruct_chatdirect_contentgold.csv,inventory only,CAN: gold-token rank across layers; gold-token logprob across layers; layer cosine / crystallization | CANNOT: cannot support 5-API-model paper claims (these files are local Llama/Qwen); do not compute new mechanistic claims from this inventory
P3.5.ALGO_P3_mechanistic.n_rows,P3,mechanistic,,,Qwen/Qwen2.5-0.5B-Instruct,canonical,n_rows,20,20,,,,,,ALGO_P3_mechanistic.csv,inventory only,prompt_config=default/unspecified; rank=False logprob=False cosine=True
P3.6.ALGO_P3_mechanistic.can_support,P3,mechanistic,,,,,can_support,1,20,,,,,,ALGO_P3_mechanistic.csv,inventory only,CAN: layer cosine / crystallization | CANNOT: cannot support 5-API-model paper claims (these files are local Llama/Qwen); do not compute new mechanistic claims from this inventory
P3.5.GSM_P3_mechanistic.n_rows,P3,mechanistic,,,Qwen/Qwen2.5-0.5B-Instruct,canonical,n_rows,20,20,,,,,,GSM_P3_mechanistic.csv,inventory only,prompt_config=default/unspecified; rank=False logprob=False cosine=True
P3.6.GSM_P3_mechanistic.can_support,P3,mechanistic,,,,,can_support,1,20,,,,,,GSM_P3_mechanistic.csv,inventory only,CAN: layer cosine / crystallization | CANNOT: cannot support 5-API-model paper claims (these files are local Llama/Qwen); do not compute new mechanistic claims from this inventory
P3.5.BW_P3_mechanistic.n_rows,P3,mechanistic,,,Qwen/Qwen2.5-0.5B-Instruct,W6;canonical,n_rows,35,35,,,,,,BW_P3_mechanistic.csv,inventory only,prompt_config=default/unspecified; rank=False logprob=False cosine=True
P3.6.BW_P3_mechanistic.can_support,P3,mechanistic,,,,,can_support,1,35,,,,,,BW_P3_mechanistic.csv,inventory only,CAN: layer cosine / crystallization | CANNOT: cannot support 5-API-model paper claims (these files are local Llama/Qwen); do not compute new mechanistic claims from this inventory
P3.7.no_new_claims,P3,mechanistic,,,,,new_claims_computed,0,0,,,,,,mechanistic*.csv,inventory only,Per spec: do not compute new mechanistic claims.
T.2.4model.retrieval,T,triangulation,ALGO,,,,n_retrieval,8,440,,,,,,"ALGO_P1_behavioral_{claude,gpt4o,llama,gemini}.csv + ALGO_P3_contamination.csv + recomputed CCI",executed 5-field AND; W3_RETRIEVAL_MAX=0.2; W3_COMPUTATION_MIN=0.5; CCI=0.5; CONTAM_SPLIT=0.5; 4 models × bank 110,
T.2.4model.computation,T,triangulation,ALGO,,,,n_computation,4,440,,,,,,same as T.2.4model.retrieval,executed rule,
T.2.4model.mixed,T,triangulation,ALGO,,,,n_mixed,157,440,,,,,,same as T.2.4model.retrieval,executed rule,
T.2.4model.ambiguous,T,triangulation,ALGO,,,,n_ambiguous,271,440,,,,,,same as T.2.4model.retrieval,executed rule,
T.2.4model.n_parse_failure,T,triangulation,ALGO,,,,n_parse_failure_or_missing,127,440,,,,,,ALGO_P1_behavioral_* parse_status,any variant parse_failed,
T.2.4model.n_missing_phase2,T,triangulation,ALGO,,,,n_missing_phase2,196,440,,,,,,recomputed CCI on frozen 61,ACI is NA,
T.2.4model.n_missing_core,T,triangulation,ALGO,,,,n_missing_core,0,440,,,,,,P1+contamination,VAR_can/W3/contam/greedy_succeeds NA,
T.4.reproduces_8_4_157_271,T,triangulation,ALGO,,,,matches_paper_counts,1,440,,,,,,rebuild/triangulation_rule.py,executed 5-field AND on 4-model panel rebuilt from raw,YES — reproduces 8/4/157/271 from raw.
T.2.5model.retrieval,T,triangulation,ALGO,,,,n_retrieval,8,550,,,,,,ALGO_P1 all 5 + contamination + CCI,same executed rule; o4-mini missing_phase2 → ambiguous,
T.2.5model.computation,T,triangulation,ALGO,,,,n_computation,4,550,,,,,,same,5 models,
T.2.5model.mixed,T,triangulation,ALGO,,,,n_mixed,157,550,,,,,,same,5 models,
T.2.5model.ambiguous,T,triangulation,ALGO,,,,n_ambiguous,381,550,,,,,,same,5 models,
T.2.5model.Claude.retrieval,T,triangulation,ALGO,,Claude,,n_retrieval,6,110,,,,,,triangulation_panel.csv,executed rule,
T.2.5model.Claude.computation,T,triangulation,ALGO,,Claude,,n_computation,1,110,,,,,,triangulation_panel.csv,executed rule,
T.2.5model.Claude.mixed,T,triangulation,ALGO,,Claude,,n_mixed,49,110,,,,,,triangulation_panel.csv,executed rule,
T.2.5model.Claude.ambiguous,T,triangulation,ALGO,,Claude,,n_ambiguous,54,110,,,,,,triangulation_panel.csv,executed rule,
T.2.5model.GPT-4o.retrieval,T,triangulation,ALGO,,GPT-4o,,n_retrieval,0,110,,,,,,triangulation_panel.csv,executed rule,
T.2.5model.GPT-4o.computation,T,triangulation,ALGO,,GPT-4o,,n_computation,3,110,,,,,,triangulation_panel.csv,executed rule,
T.2.5model.GPT-4o.mixed,T,triangulation,ALGO,,GPT-4o,,n_mixed,21,110,,,,,,triangulation_panel.csv,executed rule,
T.2.5model.GPT-4o.ambiguous,T,triangulation,ALGO,,GPT-4o,,n_ambiguous,86,110,,,,,,triangulation_panel.csv,executed rule,
T.2.5model.Llama.retrieval,T,triangulation,ALGO,,Llama,,n_retrieval,0,110,,,,,,triangulation_panel.csv,executed rule,
T.2.5model.Llama.computation,T,triangulation,ALGO,,Llama,,n_computation,0,110,,,,,,triangulation_panel.csv,executed rule,
T.2.5model.Llama.mixed,T,triangulation,ALGO,,Llama,,n_mixed,45,110,,,,,,triangulation_panel.csv,executed rule,
T.2.5model.Llama.ambiguous,T,triangulation,ALGO,,Llama,,n_ambiguous,65,110,,,,,,triangulation_panel.csv,executed rule,
T.2.5model.Gemini.retrieval,T,triangulation,ALGO,,Gemini,,n_retrieval,2,110,,,,,,triangulation_panel.csv,executed rule,
T.2.5model.Gemini.computation,T,triangulation,ALGO,,Gemini,,n_computation,0,110,,,,,,triangulation_panel.csv,executed rule,
T.2.5model.Gemini.mixed,T,triangulation,ALGO,,Gemini,,n_mixed,42,110,,,,,,triangulation_panel.csv,executed rule,
T.2.5model.Gemini.ambiguous,T,triangulation,ALGO,,Gemini,,n_ambiguous,66,110,,,,,,triangulation_panel.csv,executed rule,
T.2.5model.o4-mini.retrieval,T,triangulation,ALGO,,o4-mini,,n_retrieval,0,110,,,,,,triangulation_panel.csv,executed rule,
T.2.5model.o4-mini.computation,T,triangulation,ALGO,,o4-mini,,n_computation,0,110,,,,,,triangulation_panel.csv,executed rule,
T.2.5model.o4-mini.mixed,T,triangulation,ALGO,,o4-mini,,n_mixed,0,110,,,,,,triangulation_panel.csv,executed rule,
T.2.5model.o4-mini.ambiguous,T,triangulation,ALGO,,o4-mini,,n_ambiguous,110,110,,,,,,triangulation_panel.csv,executed rule,
T.4.appendix_rule.5model.retrieval,T,triangulation,ALGO,,,,n_retrieval,8,550,,,,,,triangulation_rule.py label_appendix_three_signal,appendix printed three-signal conjunction,"This is the printed appendix rule, not the executed 5-field AND. It does not produce 8/4/157/271."
T.4.appendix_rule.5model.computation,T,triangulation,ALGO,,,,n_computation,0,550,,,,,,triangulation_rule.py,appendix three-signal,
T.4.appendix_rule.5model.mixed,T,triangulation,ALGO,,,,n_mixed,356,550,,,,,,triangulation_rule.py,appendix three-signal,
T.4.appendix_rule.5model.ambiguous,T,triangulation,ALGO,,,,n_ambiguous,186,550,,,,,,triangulation_rule.py,appendix three-signal,
T.3.n_configurations,T,triangulation,ALGO,,,,n_sweep_configs,270,270,,,,,,rebuild/triangulation_rule.py,"CCI 0.05–0.9 step 0.05 × W3 (0.0, 0.25, 0.5, 0.75, 1.0) × contam (50, 75, 90)",
T.3.n_matching_paper_counts,T,triangulation,ALGO,,,,n_configs_matching_8_4_157_271,21,270,,,,,,rebuild/triangulation_270_sweep.csv,"same 5-field AND, parameterized W3/CCI/contam","21 matches when W3∈{0.25,0.50,0.75} (equivalent because VAR_W3 is 0/1), CCI∈[0.35,0.65], contam percentile=50. Paper default (asymmetric W3 0.2/0.5, CCI 0.5, median split) sits in that equivalent set."
